"gene_id","hl.dnCaf1","hl.GFP","gene_name","m6a.enrich","TPU.length","ARE.cts","tAI"
"ENSMUSG00000116435",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116437",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116438",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116439",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116441",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116442",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116445",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116449",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116450",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116455",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116461",4.27101516502009,4.15006738358912,NA,NA,NA,NA,NA
"ENSMUSG00000116464",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116467",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116469",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116472",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116475",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116478",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116480",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116481",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116482",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116483",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116490",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116491",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116493",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116494",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116498",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116499",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116500",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116504",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116505",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116506",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116508",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116514",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116516",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116518",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116519",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116520",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116521",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116525",NA,3.5901075047157,NA,NA,NA,NA,NA
"ENSMUSG00000116528",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116529",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116530",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116531",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116532",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116533",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116534",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116535",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116536",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116537",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116538",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116539",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116540",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116542",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116543",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116544",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116545",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116546",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116547",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116548",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116549",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116550",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116551",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116552",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116553",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116554",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116555",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116556",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116557",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116558",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116559",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116560",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116561",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116562",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116563",3.24670070169914,2.98763672850406,NA,NA,NA,NA,NA
"ENSMUSG00000116564",4.89749860805298,2.5742849416812,"Riok2",1.578080118,1280,4,0.191721286
"ENSMUSG00000116565",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116566",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116567",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116568",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116569",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116570",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116571",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116572",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116573",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116574",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116575",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116576",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116578",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116579",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116580",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116581",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116582",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116583",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116585",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116586",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116587",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116588",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116589",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116590",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116591",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116592",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116593",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116594",13.2450179384443,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116595",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116596",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116597",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116598",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116599",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116600",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116601",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116603",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116604",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116605",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116606",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116607",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116608",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116609",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116610",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116611",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116612",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116614",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116615",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116616",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116617",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116618",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116619",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116620",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116621",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116622",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116623",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116624",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116625",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116626",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116627",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116628",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116629",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116630",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116631",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116632",3.4262225303541,2.84212576782544,NA,NA,NA,NA,NA
"ENSMUSG00000116633",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116634",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116635",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116636",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116637",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116638",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116639",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116640",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116641",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116642",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116643",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116644",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116645",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116646",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116647",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116648",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116649",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116650",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116651",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116652",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116653",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116654",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116655",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116656",3.55663568342558,2.64615610051415,NA,NA,NA,NA,NA
"ENSMUSG00000116657",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116658",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116659",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116660",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116661",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116662",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116663",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116664",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116665",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116666",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116667",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116668",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116669",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116670",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116671",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116672",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116673",2.90298687616925,NA,"A630089N07Rik",2.347065817,1716,0,0.171900988
"ENSMUSG00000116674",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116675",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116676",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116677",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116678",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116679",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116680",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116681",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116682",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116684",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116685",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116686",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116687",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116688",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116689",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116690",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116691",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116692",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116693",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116694",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116695",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116696",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116697",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116698",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116699",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116700",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116701",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116702",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116703",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116704",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116705",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116706",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116707",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116708",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116709",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116710",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116711",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116712",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116713",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116714",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116715",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116716",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116717",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116718",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116719",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116720",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116721",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116722",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116723",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116725",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116727",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116728",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116729",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116730",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116731",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116732",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116733",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116734",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116735",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116736",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116737",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116738",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116739",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116740",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116741",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116742",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116743",1.89645697063971,2.06342152993944,NA,NA,NA,NA,NA
"ENSMUSG00000116744",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116745",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116746",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116747",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116748",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116749",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116750",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116751",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116752",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116753",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116754",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116755",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116756",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116757",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116758",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116759",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116760",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116761",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116762",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116763",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116764",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116765",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116766",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116767",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116768",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116769",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116770",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116771",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116772",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116773",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116774",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116775",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116776",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116777",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116778",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116779",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116780",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116781",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116782",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116783",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116784",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116785",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116786",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116788",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116789",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116790",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116791",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116792",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116793",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116794",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116795",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116796",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116797",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116798",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116799",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116800",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116801",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116802",1.62940863566071,3.9703500884168,NA,NA,NA,NA,NA
"ENSMUSG00000116803",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116804",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116805",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116806",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116807",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116808",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116809",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116810",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116811",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116812",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116813",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116814",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116815",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116816",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116817",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116818",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116819",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116820",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116821",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116822",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116823",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116824",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116825",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116826",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116827",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116828",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116829",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116830",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116831",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116832",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116833",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116834",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116835",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116836",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116837",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116838",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116839",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116840",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116841",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116842",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116843",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116845",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116846",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116847",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116848",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116849",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116850",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116851",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116852",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116853",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116854",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116855",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116857",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116858",NA,3.03952823854855,NA,NA,NA,NA,NA
"ENSMUSG00000116859",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116860",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116861",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116862",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116863",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116864",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116865",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116866",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116867",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116868",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116870",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116871",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116872",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116873",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116874",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116875",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116876",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116877",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116878",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116879",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116880",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116881",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116882",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116883",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116884",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116885",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116886",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116887",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116888",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116889",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116890",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116891",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116892",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116893",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116894",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116895",NA,NA,"Gm3435",-1.14448562,277,0,0.192559994
"ENSMUSG00000116896",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116897",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116898",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116899",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116900",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116901",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116902",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116903",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116904",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116905",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000116906",NA,NA,NA,NA,NA,NA,NA
